name,number,type
26832-招聘专员,1,职能类
15581-欢乐麻将Unity开发工程师（深圳）,1,技术类
25926-游戏安全产品经理（深圳）,1,产品/项目类
WXG03-122 小程序搜索算法研究员（广州）,1,技术类
25925-Linux C++后台开发工程师,1,技术类
PCG19-腾讯视频app视觉设计师,1,设计类
PCG19-腾讯视频iOS开发工程师（深圳）,1,技术类
PCG19-腾讯视频数据挖掘高级工程师（深圳）,1,技术类
TME-Moo音乐iOS开发工程师（深圳）,3,技术类
25927-英雄联盟测试经理（深圳）,1,技术类
PCG15-互动视频产品策划经理（深圳）,1,产品/项目类
31967-企鹅电竞系统测试工程师,1,技术类
WXG03-113 小程序&小游戏基础后台开发（广州）,2,技术类
WXG03-115 小程序&小游戏基础前端开发（广州）,2,技术类
15569-游戏引擎高级研发工程师（深圳）,1,技术类
18434-品牌策划经理 (深圳),1,市场类
TME-Moo音乐Android开发工程师（深圳）,2,技术类
TME-QQ音乐商业化后台开发工程师（深圳）,2,技术类
25667-金融行业渠道销售,1,市场类
27570-高级引擎工程师,2,技术类
PCG19-腾讯视频app交互设计师,1,设计类
CSIG08-web前端开发工程师（广州）,1,技术类
25924-大数据平台开发工程师（深圳）,2,技术类
30359-C/C++高级后台开发工程师,1,技术类
PCG10-腾讯文件云服务后台开发工程师,1,技术类
WH-企业文化专家（深圳）,1,职能类
26563-后台开发工程师(深圳）,1,技术类
19835-腾讯影业高级商务经理,2,市场类
23674-腾讯新闻高级产品经理,1,产品/项目类
23295-腾讯电竞品牌经理（深圳）,1,市场类
22989-腾讯云计费平台高级产品经理(深圳),2,产品/项目类
31967-企鹅电竞ios开发工程师,1,技术类
27566-互动叙事合辑高级运营经理(深圳）,1,产品/项目类
25923-后台开发工程师（深圳）,1,技术类
25923-数据库工程师(DBA)（深圳）,1,技术类
CSIG15-数据挖掘工程师,1,技术类
PCG19-腾讯视频数据产品经理（深圳）,1,产品/项目类
PCG20-部门秘书（北京）,1,职能类
31967-直播主播合作运营,1,产品/项目类
31967-企鹅电竞客户端开发工程师,1,技术类
CSIG07-安全大数据规划架构师,1,技术类
23486-证券业务C++后台开发高级工程师（深圳）,1,技术类
23486-证券产品前端开发,2,技术类
22989-腾讯云容器高级工程师（深圳）,2,技术类
GY0-【国际业务部】Senior Content Editor(Indonesia),1,内容编辑类
20503-医疗影像研究员,1,技术类
S2-金融审计经理（深圳）,1,职能类
15618-游戏客户端开发工程师（上海）,2,技术类
27564-移动游戏运营开发工程师,1,技术类
27564-移动游戏运营开发工程师,1,技术类
22989-腾讯云数据平台产品中心WEB前端开发,2,技术类
22989-腾讯云平台型高级产品经理（运营产品中心）,1,产品/项目类
22989-腾讯云计费产品中心Leader/计费专家,1,产品/项目类
28481-交付运维工程师（深圳）,1,技术类
30933-游戏技术美术TA（深圳）,1,设计类
30360-windows客户端应用开发,2,技术类
30360-社交平台Android开发工程师（深圳）,1,技术类
15612-3D角色设计师（深圳）,1,设计类
15612-手游3D特效设计师（深圳）,1,设计类
TME-全民K歌国际版曲库运营（马来/印尼/泰国/菲律宾方向）,2,内容编辑类
TME-全民K歌国际版曲库运营（印度方向）,1,内容编辑类
25663-腾讯云泛互联网后台开发高级工程师,1,技术类
PCG15-互动视频C++/C/Java后台开发工程师（深圳）,1,技术类
PCG09-浏览器信息流项目经理,1,产品/项目类
30361-阅读及电台类产品后台开发,1,技术类
PCG09-Android 客户端开发工程师（深圳）,2,技术类
PCG09-商业分析师（北京）,1,市场类
31109-HRBP(深圳）,2,职能类
30625-腾讯广告KA金融行业销售经理（北京）,1,市场类
WXG07-412 广研交互设计师（广州）,1,设计类
29300-Web前端开发工程师,1,技术类
TME-QQ音乐创新平台Android开发工程师（深圳）,1,技术类
27553-腾讯音乐用户研究经理（深圳）,1,设计类
30933-2D场景设计师（深圳）,1,设计类
30360-QQ空间独立版产品策划经理（深圳）,1,产品/项目类
25924-移动客户端高级开发工程师,1,技术类
WXG10-153 企业微信质量管理QA（广州）,1,技术类
WXG10-212 企业微信应用市场产品策划（广州）,1,产品/项目类
WXG10-211 企业微信应用市场产品运营（广州）,1,产品/项目类
WXG10-117 Foxmail Mac开发工程师（广州）,1,技术类
WXG10-119 Foxmail Windows开发工程师（广州）,1,技术类
28994-虚拟银行区块链产品经理,1,产品/项目类
CSIG08-IOS开发工程师（腾讯WiFi管家）,1,技术类
PCG04-安全测试专家（后台服务/客户端）,1,技术类
29777-腾讯云交通行业高级产品经理（深圳）,3,产品/项目类
29311-CSIG-医疗健康高级品牌经理（深圳）,1,市场类
28603-114 微信支付商户基础开发工程师（深圳）,1,技术类
16810-腾讯动漫产品策划经理（深圳）,1,产品/项目类
15581-欢乐麻将运营策划（深圳）,1,产品/项目类
25928-GCloud平台高级产品经理（深圳）,1,产品/项目类
25928-GCloud游戏云平台高级架构师（深圳）,1,技术类
PCG04-音视频测试开发（深圳）,1,技术类
14914-社交网络事业群公关经理（深圳）,1, 
TME-全民K歌在线歌房运营（深圳）,2,产品/项目类
TME-全民K歌直播活动运营（深圳）,1,产品/项目类
TME-腾讯音乐音频机器学习算法工程师（深圳）,1,技术类
30360-QQ空间平台流量产品策划经理,1,产品/项目类
30360-QQ空间短视频产品策划经理,1,产品/项目类
30360-手Q-iOS开发工程师（深圳）,1,技术类
30632-腾讯广告数据营销顾问（上海）,1,市场类
WXG10-212 企业微信私有化版产品策划经理（广州）,1,产品/项目类
31967-企鹅电竞视觉设计师,1,设计类
PCG09-信息流产品垂类高级产品运营经理（ACG品类）,1,产品/项目类
25666-腾讯云华东区域销售（上海/安徽）（上海）,1,市场类
25666-腾讯云华东区域销售（上海/安徽）（合肥）,1,市场类
WXG07-152 QQ邮箱专项技术测试（广州）,1,技术类
31967-游戏直播数据分析经理,1,技术类
28994-腾讯区块链电子发票产品经理(深圳),1,产品/项目类
28994-区块链应用（高级）开发工程师（深圳）,1,技术类
15581-游戏后台开发（深圳）,2,技术类
PCG15-直播内容运营经理（深圳）,1,内容编辑类
TME-音乐品质提升算法工程师（深圳）,1,技术类
23675-腾讯新闻极速版-推荐算法高级工程师,4,技术类
CSIG15-自然语言研究员,1,技术类
CSIG15-自然语言处理工程师,1,技术类
CSIG15-自然语言处理研究员（北京）,1,技术类
CSIG15-自然语言处理研究员（成都）,1,技术类
S2-结算分析师,1,职能类
30625-腾讯广告KA网服销售经理（北京）,1,市场类
25928-GCloud游戏云平台高级技术PM,3,产品/项目类
18302-新动作手游高级文学策划（深圳）,1,产品/项目类
25668-腾讯云市场高级商务拓展经理（深圳）,1,市场类
31967-企鹅电竞Android开发工程师,1,技术类
31967-企鹅电竞iOS开发工程师,1,技术类
31967-企鹅电竞交互设计师,1,设计类
TME-音乐分析及搜索算法工程师（深圳）,1,技术类
TME-音乐推荐及自动标签算法工程师（深圳）,1,技术类
TME-歌声算法工程师（深圳）,1,技术类
25663-游戏服务平台后台开发高级工程师（深圳）,2,技术类
31967-企鹅电竞后台开发工程师（深圳）,1,技术类
31967-企鹅电竞高级后台开发工程师（深圳）,1,技术类
26563-腾讯互娱经营分析经理,1,市场类
15602-高级UnrealEngine技术美术（深圳）,1,设计类
15602-妖尾手游3D动作设计师（深圳）,1,设计类
TEG06-云计算网络工程师（深圳）,2,技术类
WXG10-321 企业微信商务推广经理（广州-ISV）,1,市场类
31871-服务器策略采购专家 ,2,职能类
TME-音兔iOS开发工程师,2,技术类
HGJ-senior legal counsel（AM）,1,职能类
30933-海外高级运营经理（深圳）,1,产品/项目类
18302-动作类资深3D关卡设计师（深圳）,1,设计类
18302-动作类手游资深TA（深圳）,1,设计类
18302-动作类手游资深3D特效设计师（深圳）,1,设计类
28604-114 微信支付商户应用开发工程师（深圳）,1,技术类
25664-公检法行业解决方案架构师(深圳）,4,技术类
30360-QQ小程序-Web前端开发工程师,2,技术类
28297-Roblox海外技术PM,1,产品/项目类
31967-直播合作项目经理,1,产品/项目类
31967-企鹅电竞Web前端/UI开发工程师,1,技术类
31967-企鹅电竞高级产品策划经理,1,产品/项目类
26699-智慧零售商业产品经理,1,产品/项目类
31506-云安全重大项目交付架构师（深圳）,1,产品/项目类
TME-全民K歌平台产品后台工程师,7,技术类
18302-LBS品牌视觉设计师,1,设计类
18302-UE4大世界ARPG手游资深TA（深圳）,1,设计类
25927-高级移动客户端开发工程师,1,技术类
25664-政务民生解决方案架构师(深圳）,4,技术类
PCG14-数据分析工程师（深圳）,1,技术类
GY0-【国际业务部】高级视觉设计师（深圳）,1,设计类
S2-Accounting Manager（US）,1,职能类
FC-流程经理,1,职能类
22989-腾讯云To B流程建设负责人/Leader,1,产品/项目类
25926-游戏安全运营开发工程师（深圳）,2,技术类
26699-智慧零售产品运营（深圳/成都）,2,产品/项目类
31504-腾讯云CDN专项高级技术支持工程师（深圳/北京）,1,技术类
ZSC-Senior Patent Counsel,1,职能类
25664-公有云解决方案售前架构师(深圳）,5,技术类
19838-影视艺人经纪,2,市场类
TME-腾讯音乐音乐曲库运营（深圳）,1,内容编辑类
S2-CDG财务管理（深圳）,3,职能类
22989-腾讯云高级NLP工程师,2,技术类
21882-高级产品策划经理（深圳）,1,产品/项目类
18427-理财通交互设计师,1,设计类
18435-风控数据应用工程师,1,技术类
18428-高级web前端开发工程师,1,技术类
27092-应用宝高级商业产品经理/商业产品经理（深圳）,1,产品/项目类
30622-腾讯社交广告排序算法研究员（QQ广告 深圳）,2,技术类
23675-UGC产品运营,1,产品/项目类
TME-全民K歌国际版Android开发工程师,1,技术类
TME-全民K歌国际版iOS开发工程师,3,技术类
TME-全民K歌Android开发工程师,2,技术类
TME-腾讯音乐视频理解算法工程师（深圳）,2,技术类
TME-全民K歌iOS开发工程师（深圳）,3,技术类
27553-腾讯音乐Web前端开发工程师（深圳）,3,技术类
18302-动作类手游资深3D角色设计师（深圳）,1,设计类
25927-WeTest高级后台开发工程师,1,技术类
27092-腾讯手游助手海外渠道运营（深圳）,1,产品/项目类
29315-HRBP（北京）,1,职能类
15687-高级游戏技术美术Senior Technical Artist(深圳),1,设计类
23516-资深手游渠道运营经理,1,产品/项目类
32269-企鹅影视电视剧文学策划,1,产品/项目类
PCG09-看点用户增长产品策划经理（深圳）,1,产品/项目类
TME-音兔Android开发工程师,1,技术类
7660-腾讯广告Java开发工程师（安全管理中心）,1,技术类
29925-腾讯视频电视剧整合营销项目经理,1,市场类
TME-全民K歌Android开发工程师（深圳）,2,技术类
CSIG16-车联网产品运营（出行服务）,1,产品/项目类
WXG03-211 公众平台数据运营（广州）,1,产品/项目类
TEG02-网络设计工程师（深圳）,2,技术类
25928-web前端开发工程师,1,技术类
TB-高级投资分析师,1, 
TME-音兔后台开发工程师,4,技术类
GY0-【国际业务部】JOOX海外音乐产品运营（深圳）,1,产品/项目类
31506-腾讯云安全后台开发工程师,1,技术类
21228- 游戏运营-版本数据岗,1,产品/项目类
23671-企鹅号数据挖掘工程师-图像识别（深圳）,2,技术类
21882-腾讯医典数据运营分析师（深圳）,1,产品/项目类
28481-医疗生态合作经理（深圳）,1,产品/项目类
22989-知识图谱后台开发工程师,1,技术类
ZL-商业分析分析师/经理(医疗方向),1,市场类
ZL-商业分析经理（PCG方向）,1,市场类
ZL-商业分析经理/总监（地图业务方向）,1,市场类
TB-投资经理,3, 
21309-在线教育部-数据推荐组组长,1,技术类
25924-运营开发工程师（上海）,2,技术类
TEG09-云数据库高级研发工程师,3,技术类
TEG09-云网络高级研发工程师,2,技术类
PCG10-浏览器增长策略算法工程师,1,技术类
30622-腾讯广告终端开发工程师（QQ广告 深圳）,2,技术类
22989-腾讯云高级产品经理-MBA,2,产品/项目类
23671-企鹅号海外内容产品/内容运营（短视频内容合作）（北京）,1,产品/项目类
23671-企鹅号海外内容产品/内容运营（短视频内容合作）（深圳总部）,1,产品/项目类
23671-企鹅号海外内容产品/内容运营leader（短视频内容合作）,1,产品/项目类
WXG08-212 微信小程序搜索产品运营（广州）,1,产品/项目类
22989-数据产品研发组长,1,技术类
15605-高级3D角色设计师(深圳),1,设计类
30628-腾讯广告自然语言处理研究员（研发中心-深圳）,1,技术类
TEG09-云存储研发工程师,2,技术类
